-0.9904795322381945,-0.13420642587138,2.028661410263607
-0.9905913600932951,-0.13197886859674796,2.037897973102934
-0.9906889382217108,-0.13182963145917118,2.0352836432467423
-0.9908468451929968,-0.13022500223654998,2.033527376932576
-0.9907447571510828,-0.1305283364184888,2.0358209929401774
-0.9911173700042313,-0.1292747604625368,2.028755568457618
-0.9913118662737215,-0.1283384984203872,2.0276502296584233
-0.9930463530056279,-0.11701755556023599,2.0084330182516075
-0.9935921925362245,-0.11202825125692797,1.9905823406341712
-0.9925301329069194,-0.11419616967545518,1.9579453666233393
-0.9900871697638509,-0.1368980942441904,1.9675040432844044
-0.9860790066418944,-0.1656262632273408,2.0173854265411233
-0.9816368518440572,-0.17812330352951036,2.068068934412797
-0.9793053465631862,-0.16791075940986358,2.1123459051642093
-0.9753207129899243,-0.14749093106968317,2.163598622118243
-0.97081409942843,-0.10584522984955319,2.215285230750075
-0.9641165278903163,-0.0933932486831328,2.2487961079991217
-0.9552355082315405,-0.04214325167692919,2.292817843646037
-0.9590918842648295,-0.0829728485502408,2.271057541016647
-0.9644051423545847,-0.1307105529235092,2.2302034646128615
-0.9653653639371815,-0.18203636847548518,2.186958374069607
-0.9645936987380037,-0.18995967650352238,2.1824822399235067
-0.9645816089698902,-0.19494704084403955,2.1769594658523452
-0.9648046846912155,-0.23674079922437877,2.113809237096964
-0.9604489782352676,-0.278070066513828,1.985294982047654
-0.9620827468989841,-0.2598127766953631,1.9165892798482977
-0.9774957812713145,-0.1971071594121708,1.9250040984489811
-0.9901852478826767,-0.1392172097627016,1.9864817792844465
-0.9936862207327297,-0.0998555247343008,2.048626627323399
-0.9931138517109779,-0.09510729580707838,2.06913667393316
-0.9931959901355326,-0.09502241743507679,2.0685407053640565
-0.9934929744392644,-0.09503913711438719,2.064846156226868
-0.9953914780252675,-0.09092673599175359,2.0329975270952914
-0.9962770810390755,-0.08582783379057357,2.0019854819177265
-0.9965794452396189,-0.08217790379757359,1.9874716002993154
-0.9964213682715934,-0.07642857407183279,1.9643813231793248
-0.9957268915919115,-0.06559022195541359,1.9353667196900937
-0.9938942067434811,-0.0869921514585324,1.9340637246820171
-0.9919941431873993,-0.11799227686472279,1.9552193989084028
-0.9896268285933643,-0.1403706476393388,1.9674626040792236
-0.9870260584770917,-0.16020124728114235,2.0073472190776354
-0.9868169024887805,-0.15106954243060078,2.059549457819492
-0.9868841611987338,-0.11121470686100879,2.1170758744416585
-0.9873620220331869,-0.0527422683838896,2.149531031939798
-0.9841020445607545,0.0196617828797712,2.1766616515645327
-0.9756947958148781,0.09402361659244436,2.197804666033737
-0.9676750096373272,0.12393996278591879,2.2197401653027917
-0.9702982793220496,0.09809203855861438,2.2208208045757325
-0.9757528347016708,0.071537927876226,2.2064026211217955
-0.9798450462115488,0.0517340677215492,2.1925055876720094
-0.98673057414459,0.009929089556409601,2.161001311935608
-0.9921474102476807,-0.024200755820600398,2.1222649749128024
-0.9943397181984078,-0.0376346981526444,2.099114958938625
-0.9943635577411565,-0.034223563579460395,2.100009821774827
-0.99487402795015,-0.042302408624240395,2.0915962631499765
-0.9950704641824308,-0.06026634406934999,2.0775229730808573
-0.9949304368682063,-0.0766958889446352,2.064078170957108
-0.9958148899040716,-0.07381320423558838,2.0541695010090426
-0.9976249351867372,-0.054066862977677994,2.040509923004774
-0.9994815895754232,-0.027228797741642396,2.013545080200379
-1.0000502586681406,-0.008159363500406401,1.9959172183092546
-0.9998308528764244,-0.009694714051818,1.992010693237843
-0.9998421026606497,-0.0062292405208752,1.9792132586973452
-0.9994298605676044,-0.006933767007797999,1.972495627543982
-0.9992350143048276,-0.020732762337991196,1.9637516152573544
-0.9973377306954251,-0.044248751292672,1.9442455493908737
-0.9951111234025722,-0.08256341640329999,1.947433808238896
-0.99348044467959,-0.10754313728306399,1.960684354088552
-0.9931078418262497,-0.11718573233454359,1.994760000505118
-0.9908763146277625,-0.13549586113953715,1.9959741972163783
-0.9781885979828349,-0.2050561869468984,1.9714515875690528
